id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
585361,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
626658,API,Chat,No,No,1,4.0,1021,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,No
612134,Landing Page Submission,Organic Search,No,No,0,8.0,286,8.0,Chat Conversation,Operations Management,,No,No,No,No,No,No,,,Yes
591532,Landing Page Submission,Organic Search,Yes,No,0,3.0,422,3.0,Email Bounced,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
655079,API,Google,No,No,0,2.0,75,1.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
587577,Landing Page Submission,Organic Search,No,No,0,6.0,1806,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
596450,API,Google,No,No,0,3.0,127,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
627012,Landing Page Submission,Direct Traffic,No,No,1,3.0,1655,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
655628,API,Referral Sites,No,No,0,3.0,64,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
645515,Landing Page Submission,Google,No,No,0,3.0,315,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
593523,API,Google,No,No,0,3.0,173,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
643916,Landing Page Submission,Google,No,No,1,14.0,1241,3.5,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,16.0,20.0,No
634513,API,Organic Search,No,No,1,5.0,8,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
594849,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,258,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
591657,Landing Page Submission,Organic Search,No,No,0,4.0,237,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
600505,Landing Page Submission,Google,No,No,1,5.0,639,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
642490,Landing Page Submission,Direct Traffic,No,No,0,9.0,1442,4.5,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
580407,Landing Page Submission,Organic Search,No,No,0,9.0,82,9.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,10.0,20.0,Yes
649018,API,Google,No,No,0,8.0,1585,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
595949,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
629432,API,Organic Search,No,No,0,1.0,307,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
643299,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
641106,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
594504,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
633009,API,Google,No,No,0,2.0,70,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
601089,Landing Page Submission,Direct Traffic,No,No,0,2.0,46,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
654703,API,Organic Search,No,No,0,7.0,133,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
616531,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
625602,Landing Page Submission,Direct Traffic,No,No,0,2.0,245,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
609588,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,383,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
646808,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
646335,API,Google,No,No,0,2.0,1152,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
657101,Landing Page Submission,Organic Search,No,No,0,6.0,419,6.0,Unreachable,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
630765,API,Google,No,No,0,2.0,234,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
596970,API,Organic Search,No,No,0,4.0,157,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
635448,Landing Page Submission,Direct Traffic,No,No,1,7.0,243,2.33,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
598617,Landing Page Submission,Direct Traffic,No,No,1,3.0,1247,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
605734,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,378,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
579564,Landing Page Submission,Direct Traffic,Yes,No,1,8.0,1845,2.67,Email Marked Spam,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
607568,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
592667,Landing Page Submission,Direct Traffic,No,No,1,2.0,890,2.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
646285,API,Google,No,No,0,4.0,113,4.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
605320,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
648526,Landing Page Submission,Google,No,No,1,4.0,634,4.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,14.0,16.0,Yes
599715,Landing Page Submission,Google,No,No,0,2.0,172,2.0,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
644247,API,Google,No,No,1,4.0,1184,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
601975,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
592446,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591835,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
585535,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
654218,Landing Page Submission,Google,No,No,0,7.0,305,2.33,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
585497,API,Direct Traffic,No,No,0,5.0,547,2.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
612266,Landing Page Submission,Google,No,No,1,6.0,942,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
629251,API,Chat,No,No,0,3.0,281,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
624973,Landing Page Submission,Direct Traffic,No,No,0,3.0,363,3.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
605302,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
580399,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,17.0,16.0,No
595589,API,Organic Search,No,No,1,12.0,1125,3.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,No
606387,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
584327,API,Organic Search,No,No,1,2.0,1580,2.0,Unreachable,Select,Businessman,No,No,No,No,No,No,14.0,15.0,No
640325,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
596348,Landing Page Submission,Organic Search,No,No,0,4.0,342,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
637914,API,Google,No,No,0,5.0,219,2.5,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
585416,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
628469,API,Google,No,No,0,5.0,213,5.0,SMS Sent,,,No,No,No,No,No,No,,,No
599270,Landing Page Submission,Direct Traffic,No,No,1,5.0,256,5.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
615265,Landing Page Submission,Direct Traffic,No,No,0,2.0,156,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
594848,API,Chat,No,No,0,1.0,170,1.0,Form Submitted on Website,Human Resource Management,,No,No,No,No,No,No,15.0,14.0,No
641763,Landing Page Submission,Organic Search,No,No,0,5.0,29,5.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
595237,Landing Page Submission,Google,No,No,1,3.0,730,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
604229,API,Google,No,No,1,11.0,523,2.2,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
623647,Landing Page Submission,Google,No,No,1,3.0,262,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
586345,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
614566,Landing Page Submission,Google,No,No,0,2.0,312,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
652549,API,Google,No,No,1,4.0,49,4.0,Page Visited on Website,Human Resource Management,Working Professional,No,No,No,No,No,No,16.0,18.0,No
608257,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
617833,Landing Page Submission,Direct Traffic,No,No,0,3.0,166,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
650877,Landing Page Submission,Referral Sites,No,No,0,5.0,331,1.67,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,14.0,12.0,Yes
596447,Landing Page Submission,Google,No,No,0,2.0,238,2.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
628768,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
610757,Landing Page Submission,Direct Traffic,No,No,0,2.0,53,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
645292,Landing Page Submission,Google,No,No,1,4.0,1360,4.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,11.0,18.0,No
625702,Landing Page Submission,Direct Traffic,No,No,0,2.0,154,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
625394,Landing Page Submission,Direct Traffic,No,No,0,3.0,333,3.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
601722,API,Google,No,No,0,7.0,469,7.0,Chat Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
613850,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
602113,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
634963,Landing Page Submission,Google,No,No,1,5.0,538,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
658405,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
598119,Landing Page Submission,Direct Traffic,No,No,0,2.0,346,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
598302,Landing Page Submission,Direct Traffic,No,No,1,3.0,803,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
612869,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
611456,Landing Page Submission,Google,No,No,0,10.0,1306,2.5,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
604403,Landing Page Submission,Google,No,No,0,6.0,46,2.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
604428,Landing Page Submission,Google,No,No,0,3.0,118,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
584573,Landing Page Submission,Organic Search,No,No,1,3.0,125,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
611589,API,Organic Search,No,No,1,26.0,120,13.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
628689,Landing Page Submission,Direct Traffic,No,No,1,2.0,1512,2.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
644068,Landing Page Submission,Google,No,No,1,4.0,62,4.0,Email Link Clicked,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
633399,Landing Page Submission,Direct Traffic,No,No,0,9.0,354,3.0,Email Opened,Retail Management,,No,No,No,No,No,No,14.0,18.0,Yes
589220,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
639387,Landing Page Submission,Direct Traffic,No,No,1,2.0,1558,2.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,15.0,17.0,Yes
658278,API,Direct Traffic,No,No,0,2.0,205,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
613966,Landing Page Submission,Direct Traffic,No,No,0,1.0,260,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
621231,API,Google,No,No,0,2.0,268,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
641619,API,Organic Search,No,No,0,2.0,84,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
584415,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
641082,Landing Page Submission,Google,No,No,0,8.0,100,2.67,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,18.0,No
642590,Landing Page Submission,Direct Traffic,No,No,0,2.0,227,2.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,18.0,Yes
625303,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
592016,Landing Page Submission,Direct Traffic,No,No,0,1.0,343,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
631712,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
594758,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
641471,Landing Page Submission,Google,No,No,0,4.0,260,4.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
646360,API,Google,No,No,1,3.0,881,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
634040,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
598004,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
605487,Landing Page Submission,Google,No,No,0,4.0,22,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
584779,API,Chat,No,No,0,2.0,1192,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,15.0,No
615309,Landing Page Submission,Direct Traffic,No,No,1,3.0,1500,3.0,Approached upfront,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
636806,Landing Page Submission,Direct Traffic,No,No,1,11.0,985,1.83,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,19.0,Yes
601981,Landing Page Submission,Organic Search,No,No,0,2.0,61,2.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
613975,Landing Page Submission,Direct Traffic,No,No,1,3.0,1105,3.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,,,Yes
651611,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
655665,Landing Page Submission,Google,No,No,1,9.0,1468,9.0,Page Visited on Website,E-Business,Unemployed,No,No,No,No,No,No,16.0,20.0,No
599682,Landing Page Submission,Organic Search,No,No,1,5.0,738,5.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
585785,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,16.0,15.0,No
586254,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
617545,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
584591,Landing Page Submission,Direct Traffic,No,No,0,2.0,244,2.0,Form Submitted on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
612223,Landing Page Submission,Organic Search,No,No,1,13.0,1311,1.86,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
615193,Landing Page Submission,Google,No,No,1,2.0,1585,2.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
617235,Landing Page Submission,Direct Traffic,No,No,1,8.0,1499,8.0,SMS Sent,Rural and Agribusiness,Working Professional,No,No,No,No,No,No,,,No
644750,API,Google,No,No,1,2.0,1132,1.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
652913,Landing Page Submission,Google,No,No,0,4.0,632,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
602755,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
650153,Landing Page Submission,Direct Traffic,No,No,1,2.0,1613,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
620505,Landing Page Submission,Direct Traffic,No,No,1,3.0,1820,3.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
639858,Landing Page Submission,Organic Search,Yes,No,0,3.0,1629,3.0,Unsubscribed,Travel and Tourism,,No,No,No,No,No,No,11.0,16.0,Yes
627358,Landing Page Submission,Google,No,No,0,4.0,126,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
612598,Landing Page Submission,Direct Traffic,No,No,0,5.0,327,2.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
616885,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
641155,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
617618,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
603928,Landing Page Submission,Direct Traffic,No,No,0,2.0,287,2.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
610956,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
621126,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
589781,Landing Page Submission,Direct Traffic,No,No,0,1.0,186,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,16.0,18.0,No
586701,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
617520,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
657803,Landing Page Submission,Google,No,No,0,6.0,32,6.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,15.0,18.0,No
655287,Landing Page Submission,Direct Traffic,No,No,0,2.0,2,2.0,Form Submitted on Website,Healthcare Management,Unemployed,No,No,No,No,No,No,12.0,15.0,Yes
581991,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
659221,Landing Page Submission,Organic Search,Yes,No,0,5.0,100,5.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
609435,API,Chat,No,No,0,17.0,869,1.21,Page Visited on Website,,,No,No,No,No,No,No,,,No
657703,API,Google,No,No,0,3.0,235,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
628080,API,Google,No,No,0,2.0,202,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
655793,Landing Page Submission,Google,No,No,1,2.0,1099,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,18.0,No
644221,API,Google,No,No,0,3.0,7,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
645335,Landing Page Submission,Direct Traffic,No,No,0,2.0,1603,2.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
606149,Landing Page Submission,Direct Traffic,No,No,1,3.0,1607,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
659708,API,Google,No,No,0,2.0,393,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
605030,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
660050,API,Google,No,No,0,6.0,286,1.5,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
601815,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
623814,Landing Page Submission,Organic Search,No,No,0,6.0,368,6.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,Yes
623651,Landing Page Submission,Direct Traffic,No,No,1,3.0,1146,3.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,,,Yes
634094,API,Google,No,No,1,4.0,659,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
603138,Landing Page Submission,Direct Traffic,No,No,0,3.0,96,1.5,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
580799,API,Google,No,No,0,8.0,984,8.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,No
628298,API,Chat,Yes,No,1,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
606271,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
634396,Landing Page Submission,Direct Traffic,No,No,1,4.0,1054,4.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,15.0,Yes
589656,Landing Page Submission,Direct Traffic,No,No,0,3.0,335,1.5,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,16.0,18.0,Yes
589735,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
626212,API,Google,No,No,0,1.0,1852,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
608427,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
633484,Landing Page Submission,Direct Traffic,No,No,1,5.0,586,5.0,Converted to Lead,Healthcare Management,Working Professional,No,No,No,No,No,No,,,Yes
586638,Landing Page Submission,Google,No,No,1,9.0,1316,4.5,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
655281,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
592207,API,Google,Yes,No,0,2.0,86,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
613318,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,231,3.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
601630,API,Google,No,No,0,3.0,147,1.5,Page Visited on Website,Select,Student,No,No,No,No,No,No,,,No
605649,Landing Page Submission,Direct Traffic,No,No,0,2.0,1191,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
588182,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
610472,Landing Page Submission,Organic Search,No,No,0,16.0,262,8.0,Page Visited on Website,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,No
623297,API,Google,No,No,1,2.0,1277,2.0,Email Opened,,,No,No,No,No,No,No,,,No
585829,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
632159,Landing Page Submission,Direct Traffic,No,No,0,2.0,954,2.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
580780,Landing Page Submission,Direct Traffic,No,No,0,2.0,173,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
585010,Landing Page Submission,Google,Yes,No,0,4.0,43,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
647991,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
590592,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
581253,Landing Page Submission,Google,No,No,1,4.0,1291,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,15.0,20.0,No
618210,Landing Page Submission,Direct Traffic,No,No,1,4.0,1333,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
606298,API,Google,No,No,0,2.0,289,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
638503,Landing Page Submission,Direct Traffic,No,No,1,3.0,802,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
580250,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,236,1.0,Email Bounced,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
645629,Landing Page Submission,Direct Traffic,No,No,0,2.0,77,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
590717,API,Organic Search,No,No,0,7.0,384,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
613483,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
636823,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
630730,API,Google,No,No,0,2.0,312,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
634911,Landing Page Submission,Google,No,No,0,3.0,280,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,18.0,Yes
592122,Landing Page Submission,Organic Search,No,No,1,4.0,452,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,14.0,15.0,Yes
620629,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,120,1.0,Email Bounced,,Student,No,No,No,No,No,No,,,No
588899,Landing Page Submission,Direct Traffic,No,No,1,2.0,682,2.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,17.0,No
